year,metarea,obs,households,wealth_mean,wealth_median,wealth_top1,wealth_top.1,wealth_top.01,wealth_top.001,wealth_top10,wealth_bottom50,wealth_gini,wealth_sd,p90,p10,income_mean,house_value_mean,own,rent,own_outright,own_mortgage,college,white,black,hispanic,female,household_size,age,mean_sd,top1_sd,top.1_sd,top.01_sd,top.001_sd,top10_sd,bottom50_sd,top5_sd,top.5_sd,gini_sd
1960,440,3425,68500,85768.49,38152.851,0.2,0.077,0.032,0.013,0.531,0.061,0.716,191650.577,187249.127,-2187.228,46553.088,56417.798,0.578,0.422,NA,NA,0.22,0.811,0.189,0,0.192,3.333,46.232,1227.133,0.012,0.011,0.004,0.002,0.007,0.001,0.009,0.012,0.02
1960,444,2864,57280,115524.215,75059.228,0.14,0.049,0.02,0.009,0.424,0.277,0.59,168197.334,229904.44,4678.301,57483.719,95794.802,0.726,0.274,NA,NA,0.146,0.954,0.046,0,0.113,3.613,45.333,3452.968,0.024,0.019,0.007,0.002,0.017,0.329,0.021,0.023,0.03
1960,448,105085,2101700,150215.534,60798.696,0.241,0.095,0.039,0.016,0.581,0.052,0.762,430815.398,302569.025,-2485.966,67204.568,89660.012,0.538,0.462,NA,NA,0.3,0.922,0.061,0.001,0.199,3.012,46.189,2809.695,0.009,0.006,0.002,0.001,0.008,0.001,0.01,0.009,0.018
1960,452,8548,170960,111971.537,51164.272,0.243,0.096,0.039,0.016,0.559,0.068,0.741,327963.89,223581.915,-2046.477,57316.356,70530.072,0.618,0.382,NA,NA,0.186,0.873,0.126,0,0.177,3.394,46.163,2487.415,0.016,0.011,0.004,0.002,0.01,0.002,0.013,0.014,0.018
1960,460,2112,42240,125803.668,41155.678,0.232,0.095,0.039,0.016,0.589,0.044,0.776,420239.886,283701.164,-3343.662,58491.263,62976.039,0.578,0.422,NA,NA,0.277,0.932,0.066,0,0.125,3.508,41.944,1453.369,0.009,0.004,0.002,0.001,0.005,0.001,0.006,0.009,0.016
1960,464,753,15060,89975.839,37525.695,0.185,0.079,0.04,0.024,0.556,0.239,0.721,201067.46,210289.919,0,52547.385,54024.49,0.556,0.444,NA,NA,0.186,0.815,0.185,0,0.234,3.288,47.684,4159.702,0.034,0.017,0.015,0.023,0.019,0.387,0.026,0.033,0.027
1960,468,1937,38740,83095.503,31670.805,0.259,0.101,0.043,0.017,0.601,0.039,0.781,295603.075,176610.241,-2795.136,50525.31,49658.24,0.518,0.482,NA,NA,0.143,0.693,0.307,0,0.213,3.501,45.401,3341.3,0.028,0.021,0.007,0.003,0.015,0.002,0.021,0.027,0.016
1960,472,2948,58960,127656.676,66991.283,0.192,0.076,0.032,0.013,0.493,0.075,0.689,263761.718,268302.531,-2576.946,61101.808,78588.05,0.587,0.413,NA,NA,0.372,0.989,0.005,0,0.159,3.328,44.519,1446.226,0.007,0.006,0.001,0.001,0.006,0.001,0.007,0.007,0.02
1960,476,1173,23460,78580.235,20660.405,0.231,0.093,0.042,0.023,0.592,0.218,0.775,211034.421,185891.804,-2611.885,51275.122,46785.884,0.402,0.598,NA,NA,0.137,0.997,0.003,0,0.224,3.113,48.471,1904.184,0.018,0.012,0.006,0.016,0.009,0.42,0.012,0.015,0.019
1960,492,8454,169080,90966.902,38258.574,0.239,0.094,0.039,0.016,0.587,0.048,0.763,280421.664,185417.029,-2579.484,50350.766,56999.456,0.554,0.446,NA,NA,0.184,0.675,0.325,0,0.198,3.517,45.475,809.418,0.008,0.008,0.003,0.001,0.004,0,0.005,0.008,0.019
1960,500,14594,291880,132376.056,55616.68,0.241,0.096,0.039,0.016,0.577,0.051,0.759,345193.021,274401.723,-3364.394,54125.604,81326.81,0.577,0.423,NA,NA,0.232,0.883,0.116,0,0.189,2.998,47.524,1775.932,0.007,0.006,0.002,0.001,0.006,0.001,0.007,0.006,0.017
1960,504,930,18600,157415.349,54950.787,0.277,0.115,0.047,0.019,0.593,0.062,0.792,668545.125,323276.529,-176.046,82198.989,82083.324,0.67,0.33,NA,NA,0.399,0.906,0.094,0,0.113,3.518,39.848,11410.045,0.046,0.024,0.01,0.004,0.029,0.005,0.039,0.038,0.007
1960,508,15695,313900,130617.585,61370.778,0.22,0.089,0.036,0.015,0.534,0.062,0.728,342844.886,266720.865,-2677.24,66733.58,81885.557,0.527,0.473,NA,NA,0.23,0.955,0.042,0,0.156,3.307,46.059,909.546,0.004,0.003,0.001,0,0.003,0,0.004,0.004,0.017
1960,512,20541,410820,140819.805,74268.806,0.216,0.084,0.034,0.014,0.513,0.09,0.695,320381.22,273683.488,0,64659.49,94200.885,0.66,0.34,NA,NA,0.275,0.984,0.012,0,0.177,3.313,46.614,2508.529,0.012,0.011,0.005,0.002,0.009,0.002,0.011,0.011,0.022
1960,516,4002,80040,93332.252,42347.905,0.255,0.102,0.04,0.016,0.564,0.066,0.741,254339.956,176772.132,-2095.001,49331.535,64667.1,0.622,0.378,NA,NA,0.145,0.715,0.285,0,0.187,3.758,44.593,4111.174,0.031,0.025,0.011,0.005,0.019,0.003,0.024,0.032,0.021
1960,520,1380,27600,77874.088,36485.588,0.21,0.079,0.035,0.019,0.54,0.238,0.716,179848.902,155335.658,-1873.777,40402.791,57872.152,0.614,0.386,NA,NA,0.174,0.701,0.299,0,0.212,3.544,46.372,1634.428,0.015,0.013,0.002,0.011,0.01,0.388,0.013,0.02,0.025
1960,524,1768,35360,82858.23,32054.011,0.245,0.113,0.046,0.019,0.576,0.039,0.77,250870.916,189229.246,-2598.589,49701.274,52570.173,0.491,0.509,NA,NA,0.272,0.68,0.319,0,0.229,3.423,44.619,3152.386,0.028,0.028,0.011,0.005,0.016,0.001,0.021,0.028,0.007
1960,528,1587,31740,109754.314,51669.211,0.251,0.108,0.044,0.018,0.531,0.088,0.734,432124.053,215282.177,0,55307.719,64235.897,0.686,0.314,NA,NA,0.18,0.949,0.05,0,0.153,3.282,46.033,6272.174,0.043,0.023,0.009,0.004,0.028,0.005,0.034,0.038,0.011
1960,532,2029,40580,108612.469,63379.565,0.194,0.091,0.037,0.015,0.465,0.133,0.648,365974.086,209660.752,5351.273,57697.867,75651.796,0.783,0.217,NA,NA,0.155,0.931,0.067,0,0.13,3.528,46.295,5312.753,0.038,0.031,0.012,0.005,0.026,0.006,0.031,0.04,0.009
1960,536,5434,108680,98250.423,42455.004,0.222,0.079,0.033,0.013,0.574,0.058,0.74,229726.094,201669.448,-2608.199,52966.363,62155.599,0.589,0.411,NA,NA,0.204,0.82,0.179,0,0.178,3.365,45.228,3203.443,0.026,0.02,0.008,0.003,0.014,0.002,0.018,0.028,0.029
1960,540,1442,28840,50699.209,8792.821,0.256,0.103,0.046,0.025,0.634,0.208,0.816,154207.204,121080.889,-2953.981,42225.918,28658.09,0.273,0.727,NA,NA,0.083,0.973,0.025,0,0.261,2.938,50.198,1187.417,0.015,0.012,0.004,0.015,0.008,0.434,0.012,0.015,0.014
1960,548,1998,39960,94540.652,10866.794,0.33,0.14,0.057,0.023,0.757,0.008,0.89,555189.135,191273.079,-4297.624,60319.431,35821.619,0.19,0.81,NA,NA,0.21,0.87,0.126,0.001,0.236,2.933,47.738,2942.884,0.014,0.015,0.006,0.002,0.008,0,0.012,0.014,0.003
1960,556,10506,210120,103288.53,15981.861,0.286,0.119,0.048,0.019,0.656,0.01,0.833,334706.155,221992.386,-3915.598,51328.25,61912.035,0.385,0.615,NA,NA,0.186,0.708,0.29,0,0.213,3.377,45.859,2305.903,0.013,0.011,0.004,0.002,0.008,0,0.011,0.013,0.008
1960,560,200061,4001220,145043.011,24237.712,0.349,0.143,0.058,0.023,0.694,0.018,0.872,816263.926,262162.611,-4008.298,71439.396,65959.551,0.314,0.686,NA,NA,0.226,0.894,0.101,0,0.2,3.07,47.944,18636.556,0.067,0.029,0.012,0.005,0.041,0.002,0.057,0.055,0.01
1960,572,9446,188920,79368.841,33317.922,0.234,0.1,0.041,0.017,0.568,0.045,0.76,298975.924,165712.75,-2801.115,49218.739,55200.524,0.508,0.492,NA,NA,0.18,0.738,0.259,0,0.211,3.482,42.714,1119.657,0.011,0.01,0.005,0.002,0.006,0.001,0.008,0.011,0.011
1960,576,932,18640,242120.107,97271.763,0.275,0.112,0.045,0.018,0.601,0.057,0.781,552252.53,431214.836,-2424.629,75454.709,137137.301,0.59,0.41,NA,NA,0.263,0.931,0.069,0,0.155,3.3,46.371,23065.387,0.042,0.018,0.007,0.003,0.04,0.006,0.048,0.034,0.011
1960,580,1255,25100,91961.885,45851.418,0.197,0.084,0.035,0.014,0.513,0.098,0.681,212671.178,188525.75,3535.939,56429.088,62820.895,0.673,0.327,NA,NA,0.214,0.943,0.056,0,0.093,3.557,40.167,1777.971,0.016,0.016,0.007,0.003,0.009,0.002,0.012,0.016,0.016
1960,588,6895,137900,114900.26,48641.897,0.25,0.101,0.041,0.017,0.57,0.068,0.751,365435.477,237183.468,-1557.382,57106.399,65642.537,0.645,0.355,NA,NA,0.302,0.914,0.076,0,0.17,3.116,45.32,3109.877,0.02,0.01,0.004,0.002,0.012,0.002,0.015,0.018,0.014
1960,592,5792,115840,115691.009,56806.439,0.226,0.089,0.037,0.015,0.54,0.079,0.718,309597.921,225938.7,0,59855.86,71579.95,0.625,0.375,NA,NA,0.242,0.94,0.058,0,0.174,3.25,46.842,1140.573,0.007,0.005,0.002,0.001,0.005,0.001,0.006,0.006,0.02
1960,596,4632,92640,127080.612,58369.491,0.203,0.081,0.033,0.013,0.534,0.077,0.717,381407.999,272340.892,0,53853.555,83018.565,0.688,0.312,NA,NA,0.236,0.859,0.141,0,0.169,3.29,46.322,2752.774,0.017,0.01,0.004,0.002,0.01,0.002,0.013,0.016,0.023
1960,608,2661,53220,82536.875,41919.436,0.211,0.097,0.04,0.016,0.509,0.101,0.69,267969.411,168396.755,0,48702.424,60404.551,0.694,0.306,NA,NA,0.188,0.83,0.168,0,0.178,3.59,43.316,3211.961,0.03,0.024,0.011,0.004,0.019,0.004,0.024,0.032,0.009
1960,612,3010,60200,129383.629,58824.812,0.281,0.117,0.047,0.019,0.562,0.073,0.762,460842.39,234824.935,0,54861.482,78675.575,0.638,0.362,NA,NA,0.166,0.96,0.039,0,0.166,3.168,47.152,11476.734,0.059,0.027,0.011,0.004,0.04,0.007,0.05,0.051,0.01
1960,616,59409,1188180,121717.33,62553.259,0.219,0.089,0.036,0.014,0.518,0.096,0.698,368446.464,239421.105,0,63549.303,75120.989,0.683,0.317,NA,NA,0.189,0.853,0.145,0,0.183,3.337,47.568,1757.125,0.011,0.006,0.003,0.001,0.007,0.001,0.009,0.01,0.018
1960,620,9198,183960,119417.548,52826.759,0.228,0.095,0.038,0.016,0.554,0.072,0.732,332391.089,249603.215,-1757.015,58813.859,70768.798,0.642,0.358,NA,NA,0.265,0.952,0.037,0.002,0.153,3.403,45.392,750.989,0.004,0.005,0.002,0.001,0.003,0,0.004,0.005,0.016
1960,628,32790,655800,113020.746,58961.985,0.214,0.084,0.034,0.014,0.516,0.082,0.699,265305.06,227997.223,0,58122.201,74044.082,0.628,0.372,NA,NA,0.173,0.936,0.063,0,0.153,3.366,47.903,1833.653,0.013,0.012,0.005,0.002,0.008,0.001,0.01,0.013,0.021
1960,632,764,15280,118838.879,48477.305,0.226,0.087,0.04,0.021,0.553,0.229,0.742,269258.906,245393.736,-2571.373,62427.194,72680.578,0.518,0.482,NA,NA,0.212,0.988,0.01,0,0.194,3.247,47.524,5206.863,0.029,0.028,0.005,0.012,0.019,0.402,0.024,0.027,0.024
1960,640,1515,30300,72531.055,24004.315,0.185,0.061,0.03,0.016,0.521,0.218,0.731,154705.135,169489.107,-3501.509,48377.972,45357.593,0.434,0.566,NA,NA,0.169,0.997,0.003,0,0.256,3.112,49.851,1368.447,0.016,0.022,0.004,0.009,0.009,0.42,0.011,0.017,0.018
1960,644,13065,261300,122055.837,67630.517,0.19,0.074,0.03,0.012,0.49,0.1,0.67,308548.758,251023.282,0,56451.546,75418.408,0.694,0.306,NA,NA,0.254,0.975,0.016,0,0.193,3.025,49.284,1332.759,0.009,0.008,0.003,0.001,0.006,0.001,0.007,0.009,0.024
1960,648,8477,169540,80466.288,20171.112,0.224,0.082,0.033,0.013,0.573,0.025,0.768,216005.476,186668.005,-2815.111,49813.451,48073.061,0.402,0.598,NA,NA,0.139,0.979,0.019,0,0.205,3.131,48.724,1408.512,0.014,0.017,0.007,0.003,0.007,0,0.01,0.016,0.018
1960,652,1237,24740,108104.684,67318.209,0.148,0.055,0.026,0.013,0.423,0.272,0.602,166970.706,228724.544,0,50272.811,86220.463,0.752,0.248,NA,NA,0.344,0.996,0,0,0.112,3.853,44.297,2673.483,0.02,0.018,0.002,0.006,0.014,0.335,0.016,0.015,0.026
1960,656,1182,23640,88317.078,53220.438,0.173,0.068,0.032,0.017,0.478,0.264,0.642,170108.591,171202.137,0,50238.957,62494.824,0.691,0.309,NA,NA,0.185,0.975,0.019,0,0.187,3.247,47.745,2986.383,0.026,0.015,0.006,0.012,0.017,0.348,0.021,0.026,0.032
1960,660,1829,36580,124944.825,75227.211,0.154,0.05,0.023,0.011,0.451,0.265,0.624,196994.078,250039.307,4258.429,62253.28,86304.141,0.663,0.337,NA,NA,0.148,0.974,0.026,0,0.144,3.441,47.09,4190.414,0.026,0.026,0.007,0.003,0.018,0.346,0.022,0.026,0.034
1960,664,3736,74720,97901.054,35232.889,0.236,0.09,0.037,0.015,0.589,0.037,0.772,276815.877,223939.678,-3369.962,50588.628,57210.165,0.519,0.481,NA,NA,0.272,0.748,0.25,0,0.181,3.457,44.829,1941.597,0.015,0.011,0.004,0.002,0.008,0.001,0.011,0.018,0.02
1960,668,4109,82180,101936.93,56549.679,0.213,0.087,0.036,0.014,0.502,0.106,0.68,318926.287,195302.476,2851.952,54855.945,63432.463,0.687,0.313,NA,NA,0.126,0.985,0.014,0,0.161,3.098,48.48,1833.839,0.013,0.01,0.004,0.002,0.009,0.002,0.011,0.011,0.017
1960,672,1331,26620,146713.221,51432.8,0.213,0.085,0.035,0.014,0.563,0.048,0.745,297214.327,318022.77,-2083.174,65780.739,81783.206,0.53,0.47,NA,NA,0.298,0.969,0.017,0.001,0.167,2.933,45.741,4634.929,0.024,0.013,0.004,0.002,0.013,0.001,0.017,0.022,0.023
1960,676,5766,115320,114660.362,51314.795,0.222,0.085,0.035,0.014,0.551,0.069,0.726,273485.558,239958.187,-1729.869,60563.568,71865.287,0.613,0.387,NA,NA,0.224,0.771,0.228,0,0.192,3.347,45.977,2148.968,0.015,0.016,0.006,0.002,0.008,0.001,0.011,0.016,0.023
1960,678,11697,233940,113058.888,57493.342,0.181,0.068,0.028,0.011,0.503,0.087,0.68,266795.085,240722.378,0,53844.959,76795.613,0.653,0.347,NA,NA,0.247,0.961,0.031,0.002,0.159,3.21,46.781,2611.304,0.018,0.013,0.005,0.002,0.011,0.002,0.014,0.016,0.026
1960,680,1395,27900,99613.708,43182.484,0.243,0.11,0.045,0.018,0.566,0.065,0.758,390455.347,193576.301,-2271.386,58067.756,61234.808,0.611,0.389,NA,NA,0.212,0.854,0.146,0,0.216,3.233,47.026,4233.813,0.029,0.024,0.01,0.004,0.018,0.003,0.023,0.03,0.008
1960,684,7726,154520,147683.183,77556.744,0.243,0.1,0.041,0.016,0.525,0.085,0.731,569390.081,267489.614,0,67995.531,91472.501,0.623,0.377,NA,NA,0.225,0.965,0.034,0,0.173,3.213,48.043,7279.514,0.034,0.016,0.006,0.003,0.024,0.004,0.029,0.029,0.007
1960,688,2084,41680,164617.016,63774.708,0.328,0.135,0.054,0.022,0.618,0.063,0.836,1372835.59,259090.849,0,63893.177,107779.243,0.621,0.379,NA,NA,0.182,0.966,0.033,0,0.147,3.27,46.179,27025.41,0.088,0.039,0.016,0.006,0.064,0.01,0.08,0.073,0.017
1960,692,7342,146840,122511.643,68492.74,0.171,0.063,0.025,0.01,0.484,0.098,0.657,221710.015,254764.433,0,64098.808,90586.112,0.653,0.347,NA,NA,0.294,0.935,0.033,0.001,0.156,3.258,44.852,3673.928,0.024,0.016,0.006,0.003,0.015,0.003,0.019,0.024,0.031
1960,696,3940,78800,118353.051,67904.085,0.192,0.083,0.033,0.014,0.466,0.125,0.643,307542.311,234793.428,5496.51,56471.197,81168.353,0.778,0.222,NA,NA,0.133,0.946,0.053,0,0.141,3.599,46.678,2373.252,0.016,0.014,0.005,0.002,0.011,0.002,0.013,0.015,0.012
1960,704,27562,551240,121210.335,53455.764,0.244,0.095,0.038,0.015,0.562,0.061,0.745,334445.318,237815.368,-1620.246,60089.745,73847.215,0.584,0.416,NA,NA,0.177,0.868,0.132,0,0.182,3.254,47.139,3058.549,0.017,0.012,0.005,0.002,0.011,0.002,0.014,0.015,0.02
1960,716,6618,132360,129595.376,65706.509,0.218,0.091,0.037,0.015,0.518,0.09,0.701,321832.017,258911.754,0,57768.868,92465.321,0.676,0.324,NA,NA,0.324,0.984,0.009,0,0.151,3.54,45.306,2593.333,0.015,0.009,0.004,0.001,0.01,0.002,0.012,0.015,0.014
1960,724,8699,173980,92505.56,38760.973,0.237,0.096,0.039,0.016,0.57,0.066,0.742,274397.993,187572.539,0,53227.798,56065.638,0.62,0.38,NA,NA,0.208,0.93,0.068,0,0.183,3.629,45.34,796.832,0.006,0.005,0.003,0.001,0.004,0.001,0.005,0.006,0.017
1960,732,14629,292580,137269.33,60274.804,0.212,0.084,0.034,0.014,0.549,0.06,0.734,369525.965,287844.031,0,61654.015,90406.893,0.573,0.427,NA,NA,0.291,0.956,0.032,0.002,0.179,3.137,44.451,1998.252,0.012,0.007,0.003,0.001,0.007,0.001,0.008,0.012,0.021
1960,736,43938,878760,148151.46,61135.686,0.234,0.093,0.038,0.015,0.569,0.05,0.757,428556.003,302785.857,-2813.616,66330.282,86639.173,0.523,0.477,NA,NA,0.298,0.898,0.07,0.001,0.206,2.936,46.921,1976.236,0.008,0.006,0.002,0.001,0.006,0.001,0.007,0.008,0.018
1960,740,8929,178580,162805.846,85817.304,0.187,0.071,0.029,0.012,0.502,0.096,0.675,300712.154,327320.909,0,69187.061,114879.151,0.676,0.324,NA,NA,0.361,0.973,0.005,0.001,0.143,3.385,44.155,4760.006,0.024,0.015,0.006,0.002,0.015,0.003,0.018,0.022,0.032
1960,747,2467,49340,161125.48,60757.769,0.218,0.089,0.036,0.015,0.564,0.052,0.764,657514.924,335299.947,-2124.626,67885.04,88841.673,0.54,0.46,NA,NA,0.331,0.971,0.011,0.002,0.174,3.128,46.905,3845.34,0.02,0.009,0.004,0.002,0.01,0.001,0.013,0.018,0.018
1960,752,2538,50760,75317.436,27833.594,0.253,0.11,0.046,0.019,0.602,0.032,0.79,298219.672,167156.502,-2874.749,46457.641,47017.562,0.488,0.512,NA,NA,0.171,0.678,0.32,0,0.206,3.531,45.093,1990.906,0.02,0.018,0.009,0.004,0.011,0.001,0.014,0.021,0.012
1960,756,5778,115560,73312.548,36768.685,0.19,0.072,0.03,0.012,0.527,0.067,0.705,184027.82,156981.701,-2029.247,44029.698,43749.12,0.551,0.449,NA,NA,0.118,0.996,0.004,0,0.215,3.248,50.854,1453.39,0.016,0.01,0.004,0.002,0.009,0.001,0.012,0.016,0.02
1960,760,17454,349080,134868.541,70153.146,0.196,0.071,0.028,0.011,0.507,0.088,0.683,257020.804,275249.751,0,60870.502,88890.209,0.658,0.342,NA,NA,0.297,0.958,0.022,0,0.178,3.031,47.241,3426.985,0.021,0.021,0.01,0.004,0.013,0.002,0.016,0.022,0.031
1960,768,3204,64080,112155.562,41169.024,0.258,0.11,0.045,0.018,0.61,0.051,0.783,376950.849,227990.097,-1427.519,50306.184,66599.93,0.605,0.395,NA,NA,0.213,0.67,0.329,0,0.224,3.383,46.343,2909.488,0.018,0.018,0.007,0.003,0.01,0.001,0.013,0.02,0.013
1960,772,1601,32020,102434.266,52277.256,0.185,0.064,0.029,0.015,0.499,0.25,0.676,189165.855,225023.62,0,49666.93,56178.621,0.646,0.354,NA,NA,0.191,0.986,0.01,0.001,0.19,3.185,48.923,2865.897,0.023,0.027,0.006,0.005,0.014,0.369,0.018,0.025,0.027
1960,776,1189,23780,123559.578,58416.744,0.2,0.079,0.033,0.016,0.523,0.247,0.697,229133.163,250588.015,0,54867.284,72162.929,0.654,0.346,NA,NA,0.235,0.997,0.002,0,0.167,3.418,46.542,4052.806,0.029,0.019,0.006,0.004,0.016,0.373,0.02,0.032,0.031
1960,780,3366,67320,122048.153,69416.332,0.186,0.064,0.026,0.012,0.472,0.277,0.627,227973.679,232790.225,6887.641,62232.013,79361.046,0.778,0.222,NA,NA,0.19,0.952,0.048,0,0.146,3.313,47.179,3226.131,0.021,0.025,0.01,0.003,0.014,0.329,0.017,0.023,0.035
1960,784,4205,84100,105413.577,58916.128,0.159,0.058,0.023,0.009,0.476,0.097,0.652,208271.941,232382.796,0,52423.184,70827.904,0.673,0.327,NA,NA,0.252,0.983,0.008,0,0.168,3.086,48.167,3348.409,0.024,0.018,0.007,0.003,0.016,0.003,0.02,0.023,0.027
1960,792,1051,21020,83340.09,34982.167,0.195,0.063,0.033,0.02,0.546,0.409,0.724,175680.19,179975.327,0,41214.139,46713.787,0.572,0.428,NA,NA,0.225,0.971,0.029,0,0.267,2.703,50.54,3454.287,0.029,0.031,0.004,0.009,0.018,0.488,0.023,0.031,0.029
1960,800,3914,78280,75964.384,23451.707,0.225,0.097,0.041,0.016,0.561,0.035,0.762,248609.672,169946.542,-2794.159,52325.116,46250.009,0.401,0.599,NA,NA,0.155,0.958,0.041,0,0.194,3.127,48.175,1776.835,0.018,0.016,0.009,0.004,0.01,0.001,0.013,0.019,0.009
1960,808,711,14220,121160.472,59096.392,0.22,0.081,0.038,0.021,0.551,0.239,0.722,253214.226,238820.747,-1734.974,56148.875,80778.92,0.591,0.409,NA,NA,0.143,0.923,0.077,0,0.148,3.333,47.827,5278.695,0.031,0.023,0.007,0.014,0.018,0.386,0.024,0.035,0.035
1960,812,3613,72260,107767.045,54716.15,0.148,0.048,0.019,0.009,0.49,0.413,0.671,169163.79,253477.002,-1787.256,52271.303,64928.858,0.628,0.372,NA,NA,0.175,0.913,0.04,0.002,0.159,3.172,48.346,6384.388,0.042,0.027,0.012,0.003,0.028,0.464,0.037,0.039,0.034
1960,816,6858,137160,131280.027,62647.104,0.241,0.103,0.042,0.017,0.533,0.077,0.729,370564.816,251699.439,0,60899.657,79448.378,0.625,0.375,NA,NA,0.239,0.979,0.02,0,0.162,3.346,47.211,5445.529,0.03,0.018,0.007,0.003,0.019,0.003,0.024,0.03,0.006
1960,820,4632,92640,106182.978,57378.88,0.184,0.072,0.03,0.012,0.496,0.094,0.67,227390.453,220284.853,2672.878,52748.785,68479.07,0.671,0.329,NA,NA,0.196,0.963,0.028,0,0.167,3.128,47.561,2031.451,0.014,0.012,0.005,0.002,0.01,0.002,0.012,0.014,0.023
1960,828,12610,252200,115560.455,63261.854,0.197,0.08,0.032,0.013,0.488,0.1,0.669,257008.677,233813.028,0,45309.445,73228.749,0.724,0.276,NA,NA,0.195,0.908,0.092,0,0.191,2.901,52.006,1164.306,0.008,0.008,0.003,0.001,0.005,0.001,0.006,0.008,0.019
1960,840,5991,119820,132457.197,68782.806,0.218,0.084,0.034,0.014,0.525,0.094,0.7,344808.902,248542.674,0,61182.737,86015.213,0.675,0.325,NA,NA,0.205,0.918,0.08,0,0.175,3.224,47.995,1472.616,0.008,0.009,0.003,0.001,0.005,0.001,0.007,0.009,0.024
1960,844,2049,40980,107757.094,53528.231,0.169,0.054,0.024,0.012,0.499,0.249,0.672,193859.54,236167.861,2266.512,55835.06,68208.441,0.645,0.355,NA,NA,0.261,0.932,0.062,0,0.18,3.155,45.798,4958.405,0.034,0.027,0.009,0.006,0.022,0.371,0.029,0.036,0.034
1960,848,3601,72020,170385.964,70107.034,0.304,0.125,0.05,0.02,0.6,0.081,0.816,1263182.249,266315.186,2547.169,68141.933,110894.065,0.681,0.319,NA,NA,0.225,0.896,0.102,0,0.161,3.331,47.439,19559.193,0.061,0.026,0.011,0.004,0.05,0.01,0.061,0.048,0.013
1960,852,3744,74880,118899.794,51465.454,0.205,0.076,0.03,0.013,0.555,0.243,0.716,242299.775,256582.143,0,56325.073,71839.817,0.641,0.359,NA,NA,0.291,0.949,0.031,0.008,0.164,3.32,46.217,4179.585,0.025,0.023,0.011,0.002,0.015,0.38,0.02,0.025,0.031
1960,856,5412,108240,125903.917,51157.739,0.239,0.092,0.037,0.015,0.578,0.07,0.746,346819.161,253150.498,0,60078.21,70742.641,0.67,0.33,NA,NA,0.291,0.913,0.074,0,0.175,3.134,45.698,1726.856,0.01,0.012,0.005,0.002,0.006,0.001,0.008,0.012,0.024
1960,860,1331,26620,92437.36,31609.475,0.286,0.112,0.047,0.024,0.634,0.222,0.798,271876.581,186344.51,-2532.312,49225.224,49926.989,0.539,0.461,NA,NA,0.219,0.722,0.278,0,0.191,3.589,45.024,5052.79,0.03,0.024,0.007,0.009,0.02,0.413,0.028,0.032,0.024
1960,864,1283,25660,105262.169,42206.924,0.231,0.094,0.039,0.016,0.559,0.076,0.731,263015.117,231127.145,0,48285.607,52447.524,0.67,0.33,NA,NA,0.244,0.76,0.24,0,0.162,3.267,47.926,1505.609,0.009,0.004,0.002,0.001,0.006,0.001,0.008,0.008,0.017
1960,868,4193,83860,102311.945,54246.783,0.178,0.064,0.025,0.011,0.488,0.245,0.676,189732.494,224028.551,0,55225.744,66467.282,0.588,0.412,NA,NA,0.176,0.986,0.012,0,0.165,3.31,47.634,2500.555,0.02,0.019,0.01,0.002,0.013,0.378,0.016,0.022,0.026
1960,880,2195,43900,95508.146,40337.478,0.219,0.095,0.039,0.016,0.558,0.07,0.737,320569.801,200112.793,0,45720.238,49543.375,0.625,0.375,NA,NA,0.225,0.855,0.144,0,0.187,3.179,47.882,1795.045,0.015,0.015,0.007,0.003,0.008,0.001,0.011,0.016,0.015
1960,884,28768,575360,148004.093,55588.452,0.242,0.098,0.04,0.016,0.574,0.049,0.763,430778.668,309624.429,-2496.865,74522.07,81359.89,0.475,0.525,NA,NA,0.382,0.787,0.208,0,0.208,3.256,44.474,2354.707,0.01,0.005,0.002,0.001,0.007,0.001,0.009,0.009,0.013
1960,888,1388,27760,86981.845,32930.999,0.158,0.049,0.026,0.016,0.487,0.408,0.698,154605.022,201021.936,-2480.797,59214.657,54176.507,0.404,0.596,NA,NA,0.143,0.942,0.058,0,0.19,3.256,49.009,3481.019,0.034,0.028,0.006,0.007,0.02,0.498,0.024,0.034,0.027
1960,892,1714,34280,126407.163,69687.888,0.222,0.084,0.035,0.016,0.501,0.266,0.669,267409.624,233517.982,4037.55,58836.396,80394.942,0.727,0.273,NA,NA,0.215,0.967,0.031,0,0.151,3.37,46.55,6343.031,0.036,0.031,0.011,0.003,0.024,0.345,0.03,0.036,0.031
1960,896,3541,70820,137229.055,57887.719,0.206,0.079,0.033,0.013,0.556,0.052,0.739,306690.75,298802.839,-3081.539,52095.09,79435.026,0.607,0.393,NA,NA,0.206,0.802,0.198,0,0.188,3,49.506,3982.434,0.024,0.014,0.005,0.002,0.013,0.001,0.017,0.023,0.024
1960,904,4736,94720,100747.175,50599.055,0.197,0.079,0.033,0.013,0.507,0.091,0.688,273092.625,212254.099,0,58422.422,64437.933,0.649,0.351,NA,NA,0.268,0.944,0.052,0,0.154,3.296,44.065,1527.917,0.012,0.01,0.004,0.002,0.008,0.001,0.009,0.013,0.021
1960,908,1703,34060,114382.27,37687.084,0.295,0.129,0.052,0.021,0.624,0.054,0.812,591432.154,230810.93,0,62966.529,54889.819,0.596,0.404,NA,NA,0.26,0.931,0.069,0,0.156,3.251,44.326,9425.68,0.053,0.036,0.014,0.006,0.03,0.004,0.039,0.052,0.008
